"","ï..time","paintmark","diet","colony","diet_pairing","date","hours","mins","secs","QUESTIONABLE.DATA","X","YES.COUNT","NO.COUNT","X.1","protein"
"583","48:10:00","pwb","yellow","NS165","1619","Sep12",0,48,10,"yes",NA,"",NA,NA,"High"
"584","48:10:00","pyw","yellow","NS165","1619","Sep12",0,48,10,"yes",NA,"",NA,NA,"High"
"585","48:10:00","gbb","orange","NS165","1619","Sep12",0,48,10,"yes",NA,"",NA,NA,"Low"
"586","48:24:00","gyo","yellow","NS165","1619","Sep12",0,48,24,"yes",NA,"",NA,NA,"High"
"587","48:24:00","gpw","orange","NS165","1619","Sep12",0,48,24,"yes",NA,"",NA,NA,"Low"
"588","48:24:00","gyb","orange","NS165","1619","Sep12",0,48,24,"yes",NA,"",NA,NA,"Low"
"589","48:24:00","pbp","yellow","NS165","1619","Sep12",0,48,24,"yes",NA,"",NA,NA,"High"
"590","48:54:00","pyy","orange","NS165","1619","Sep12",0,48,54,"yes",NA,"",NA,NA,"Low"
"591","48:54:00","oyy","orange","NS165","1619","Sep12",0,48,54,"yes",NA,"",NA,NA,"Low"
"592","48:54:00","gpo","yellow","NS165","1619","Sep12",0,48,54,"yes",NA,"",NA,NA,"High"
"593","48:54:00","ogo","yellow","NS165","1619","Sep12",0,48,54,"yes",NA,"",NA,NA,"High"
"594","49:05:00","gyo","yellow","NS165","1619","Sep12",0,49,5,"yes",NA,"",NA,NA,"High"
"595","49:05:00","ggp","yellow","NS165","1619","Sep12",0,49,5,"yes",NA,"",NA,NA,"High"
"596","49:05:00","gpy","yellow","NS165","1619","Sep12",0,49,5,"yes",NA,"",NA,NA,"High"
"597","49:17:00","pyw","yellow","NS165","1619","Sep12",0,49,17,"yes",NA,"",NA,NA,"High"
"598","49:17:00","pbp","yellow","NS165","1619","Sep12",0,49,17,"yes",NA,"",NA,NA,"High"
"599","49:17:00","gpw","orange","NS165","1619","Sep12",0,49,17,"yes",NA,"",NA,NA,"Low"
"600","49:35:00","goo","orange","NS165","1619","Sep12",0,49,35,"yes",NA,"",NA,NA,"Low"
"601","49:39:00","gbw","orange","NS165","1619","Sep12",0,49,39,"yes",NA,"",NA,NA,"Low"
"602","49:40:00","pyy","yellow","NS165","1619","Sep12",0,49,40,"yes",NA,"",NA,NA,"High"
"603","49:40:00","pyw","yellow","NS165","1619","Sep12",0,49,40,"yes",NA,"",NA,NA,"High"
"604","50:09:00","gwo","yellow","NS165","1619","Sep12",0,50,9,"yes",NA,"",NA,NA,"High"
"605","50:09:00","gyo","yellow","NS165","1619","Sep12",0,50,9,"yes",NA,"",NA,NA,"High"
"606","50:09:00","gbb","orange","NS165","1619","Sep12",0,50,9,"yes",NA,"",NA,NA,"Low"
"607","50:10:00","pbp","yellow","NS165","1619","Sep12",0,50,10,"yes",NA,"",NA,NA,"High"
"608","50:14:00","ggy","yellow","NS165","1619","Sep12",0,50,14,"yes",NA,"",NA,NA,"High"
"609","50:14:00","oyg","yellow","NS165","1619","Sep12",0,50,14,"yes",NA,"",NA,NA,"High"
"610","50:18:00","wpw","yellow","NS165","1619","Sep12",0,50,18,"yes",NA,"",NA,NA,"High"
"611","50:35:00","wpb","orange","NS165","1619","Sep12",0,50,35,"yes",NA,"",NA,NA,"Low"
"612","50:39:00","ogw","yellow","NS165","1619","Sep12",0,50,39,"yes",NA,"",NA,NA,"High"
"613","50:41:00","pyy","yellow","NS165","1619","Sep12",0,50,41,"yes",NA,"",NA,NA,"High"
"614","51:00:00","pbp","yellow","NS165","1619","Sep12",0,51,0,"yes",NA,"",NA,NA,"High"
"615","51:16:00","gyb","yellow","NS165","1619","Sep12",0,51,16,"yes",NA,"",NA,NA,"High"
"616","51:21:00","pop","orange","NS165","1619","Sep12",0,51,21,"yes",NA,"",NA,NA,"Low"
"617","51:22:00","owg","yellow","NS165","1619","Sep12",0,51,22,"yes",NA,"",NA,NA,"High"
"618","51:22:00","gpy","yellow","NS165","1619","Sep12",0,51,22,"yes",NA,"",NA,NA,"High"
"619","51:31:00","gyo","yellow","NS165","1619","Sep12",0,51,31,"yes",NA,"",NA,NA,"High"
"620","51:31:00","gyb","yellow","NS165","1619","Sep12",0,51,31,"yes",NA,"",NA,NA,"High"
"621","51:47:00","pbp","yellow","NS165","1619","Sep12",0,51,47,"yes",NA,"",NA,NA,"High"
"622","51:47:00","gpw","orange","NS165","1619","Sep12",0,51,47,"yes",NA,"",NA,NA,"Low"
"623","51:47:00","pyy","orange","NS165","1619","Sep12",0,51,47,"yes",NA,"",NA,NA,"Low"
"624","52:02:00","bww","yellow","NS165","1619","Sep12",0,52,2,"yes",NA,"",NA,NA,"High"
"625","52:02:00","yow","orange","NS165","1619","Sep12",0,52,2,"yes",NA,"",NA,NA,"Low"
"626","52:03:00","gbb","yellow","NS165","1619","Sep12",0,52,3,"yes",NA,"",NA,NA,"High"
"627","52:05:00","ogw","yellow","NS165","1619","Sep12",0,52,5,"yes",NA,"",NA,NA,"High"
"628","52:07:00","gyo","yellow","NS165","1619","Sep12",0,52,7,"yes",NA,"",NA,NA,"High"
"629","52:10:00","gwo","yellow","NS165","1619","Sep12",0,52,10,"yes",NA,"",NA,NA,"High"
"630","52:11:00","oyw","orange","NS165","1619","Sep12",0,52,11,"yes",NA,"",NA,NA,"Low"
"631","52:32:00","gyw","yellow","NS165","1619","Sep12",0,52,32,"yes",NA,"",NA,NA,"High"
"632","52:39:00","pbp","yellow","NS165","1619","Sep12",0,52,39,"yes",NA,"",NA,NA,"High"
"633","52:52:00","ggp","orange","NS165","1619","Sep12",0,52,52,"yes",NA,"",NA,NA,"Low"
"634","53:00:00","pyy","orange","NS165","1619","Sep12",0,53,0,"yes",NA,"",NA,NA,"Low"
"635","53:00:00","owg","yellow","NS165","1619","Sep12",0,53,0,"yes",NA,"",NA,NA,"High"
"636","53:05:00","gpw","orange","NS165","1619","Sep12",0,53,5,"yes",NA,"",NA,NA,"Low"
"637","53:06:00","gyb","orange","NS165","1619","Sep12",0,53,6,"yes",NA,"",NA,NA,"Low"
"638","53:12:00","gpy","yellow","NS165","1619","Sep12",0,53,12,"yes",NA,"",NA,NA,"High"
"639","53:20:00","ggy","yellow","NS165","1619","Sep12",0,53,20,"yes",NA,"",NA,NA,"High"
"640","53:21:00","gyo","yellow","NS165","1619","Sep12",0,53,21,"yes",NA,"",NA,NA,"High"
"641","53:30:00","yww","yellow","NS165","1619","Sep12",0,53,30,"yes",NA,"",NA,NA,"High"
"642","53:30:00","pbg","yellow","NS165","1619","Sep12",0,53,30,"yes",NA,"",NA,NA,"High"
"643","53:32:00","gwo","orange","NS165","1619","Sep12",0,53,32,"yes",NA,"",NA,NA,"Low"
"644","53:32:00","bbw","yellow","NS165","1619","Sep12",0,53,32,"yes",NA,"",NA,NA,"High"
"645","53:39:00","gbg","yellow","NS165","1619","Sep12",0,53,39,"yes",NA,"",NA,NA,"High"
"646","53:39:00","pbp","yellow","NS165","1619","Sep12",0,53,39,"yes",NA,"",NA,NA,"High"
"647","53:50:00","pyy","yellow","NS165","1619","Sep12",0,53,50,"yes",NA,"",NA,NA,"High"
"648","54:05:00","gbb","orange","NS165","1619","Sep12",0,54,5,"yes",NA,"",NA,NA,"Low"
"649","54:05:00","pyw","yellow","NS165","1619","Sep12",0,54,5,"yes",NA,"",NA,NA,"High"
"650","54:07:00","gwo","yellow","NS165","1619","Sep12",0,54,7,"no",NA,"",NA,NA,"High"
"651","54:12:00","pyw","yellow","NS165","1619","Sep12",0,54,12,"no",NA,"",NA,NA,"High"
"652","54:17:00","gyo","yellow","NS165","1619","Sep12",0,54,17,"no",NA,"",NA,NA,"High"
"653","54:30:00","gpw","orange","NS165","1619","Sep12",0,54,30,"no",NA,"",NA,NA,"Low"
"654","54:37:00","pbp","yellow","NS165","1619","Sep12",0,54,37,"no",NA,"",NA,NA,"High"
"655","54:39:00","gbb","orange","NS165","1619","Sep12",0,54,39,"no",NA,"",NA,NA,"Low"
"656","54:39:00","ogw","yellow","NS165","1619","Sep12",0,54,39,"no",NA,"",NA,NA,"High"
"657","54:41:00","pyy","yellow","NS165","1619","Sep12",0,54,41,"no",NA,"",NA,NA,"High"
"658","55:00:00","pow","orange","NS165","1619","Sep12",0,55,0,"no",NA,"",NA,NA,"Low"
"659","55:01:00","oyg","yellow","NS165","1619","Sep12",0,55,1,"no",NA,"",NA,NA,"High"
"660","55:06:00","gyb","orange","NS165","1619","Sep12",0,55,6,"no",NA,"",NA,NA,"Low"
"661","55:12:00","pbg","yellow","NS165","1619","Sep12",0,55,12,"no",NA,"",NA,NA,"High"
"662","55:13:00","pbp","yellow","NS165","1619","Sep12",0,55,13,"no",NA,"",NA,NA,"High"
"663","55:14:00","pyb","yellow","NS165","1619","Sep12",0,55,14,"no",NA,"",NA,NA,"High"
"664","55:19:00","pyw","yellow","NS165","1619","Sep12",0,55,19,"no",NA,"",NA,NA,"High"
"665","55:31:00","gpw","orange","NS165","1619","Sep12",0,55,31,"no",NA,"",NA,NA,"Low"
"666","0:55:52","ggy","yellow","NS165","1619","Sep12",0,55,52,"no",NA,"",NA,NA,"High"
"667","0:55:58","gpy","yellow","NS165","1619","Sep12",0,55,58,"no",NA,"",NA,NA,"High"
"668","56:06:00","ggp","orange","NS165","1619","Sep12",0,56,6,"no",NA,"",NA,NA,"Low"
"669","0:56:08","ypb","yellow","NS165","1619","Sep12",0,56,8,"no",NA,"",NA,NA,"High"
"670","0:56:08","pbp","yellow","NS165","1619","Sep12",0,56,8,"no",NA,"",NA,NA,"High"
"671","56:12:00","ogo","orange","NS165","1619","Sep12",0,56,12,"no",NA,"",NA,NA,"Low"
"672","56:12:00","pyy","orange","NS165","1619","Sep12",0,56,12,"no",NA,"",NA,NA,"Low"
"673","56:15:00","gyo","yellow","NS165","1619","Sep12",0,56,15,"no",NA,"",NA,NA,"High"
"674","56:19:00","bww","yellow","NS165","1619","Sep12",0,56,19,"no",NA,"",NA,NA,"High"
"675","56:20:00","gwo","yellow","NS165","1619","Sep12",0,56,20,"no",NA,"",NA,NA,"High"
"676","56:28:00","pop","orange","NS165","1619","Sep12",0,56,28,"no",NA,"",NA,NA,"Low"
"677","56:31:00","pyo","orange","NS165","1619","Sep12",0,56,31,"no",NA,"",NA,NA,"Low"
"678","56:39:00","yyw","orange","NS165","1619","Sep12",0,56,39,"no",NA,"",NA,NA,"Low"
"679","56:40:00","wbp","orange","NS165","1619","Sep12",0,56,40,"no",NA,"",NA,NA,"Low"
"680","56:44:00","gwo","yellow","NS165","1619","Sep12",0,56,44,"no",NA,"",NA,NA,"High"
"681","56:44:00","gpw","orange","NS165","1619","Sep12",0,56,44,"no",NA,"",NA,NA,"Low"
"682","56:48:00","ooo","orange","NS165","1619","Sep12",0,56,48,"no",NA,"",NA,NA,"Low"
"683","56:59:00","wpw","orange","NS165","1619","Sep12",0,56,59,"no",NA,"",NA,NA,"Low"
"684","56:59:00","gbg","yellow","NS165","1619","Sep12",0,56,59,"no",NA,"",NA,NA,"High"
"685","57:01:00","pbp","yellow","NS165","1619","Sep12",0,57,1,"no",NA,"",NA,NA,"High"
"686","57:10:00","pyw","yellow","NS165","1619","Sep12",0,57,10,"no",NA,"",NA,NA,"High"
"687","57:17:00","pyy","orange","NS165","1619","Sep12",0,57,17,"no",NA,"",NA,NA,"Low"
"688","57:23:00","ggb","orange","NS165","1619","Sep12",0,57,23,"no",NA,"",NA,NA,"Low"
"689","57:23:00","gyo","yellow","NS165","1619","Sep12",0,57,23,"no",NA,"",NA,NA,"High"
"690","57:31:00","ggy","yellow","NS165","1619","Sep12",0,57,31,"no",NA,"",NA,NA,"High"
"691","57:34:00","gyb","orange","NS165","1619","Sep12",0,57,34,"no",NA,"",NA,NA,"Low"
"692","57:39:00","bpp","orange","NS165","1619","Sep12",0,57,39,"no",NA,"",NA,NA,"Low"
"693","57:40:00","ogw","yellow","NS165","1619","Sep12",0,57,40,"no",NA,"",NA,NA,"High"
"694","57:45:00","owy","yellow","NS165","1619","Sep12",0,57,45,"no",NA,"",NA,NA,"High"
"695","57:46:00","gpw","orange","NS165","1619","Sep12",0,57,46,"no",NA,"",NA,NA,"Low"
"696","57:59:00","pwy","yellow","NS165","1619","Sep12",0,57,59,"no",NA,"",NA,NA,"High"
"697","58:13:00","ooo","orange","NS165","1619","Sep12",0,58,13,"no",NA,"",NA,NA,"Low"
"698","58:16:00","ogy","yellow","NS165","1619","Sep12",0,58,16,"no",NA,"",NA,NA,"High"
"699","58:19:00","gyo","yellow","NS165","1619","Sep12",0,58,19,"no",NA,"",NA,NA,"High"
"700","58:25:00","gbg","yellow","NS165","1619","Sep12",0,58,25,"no",NA,"",NA,NA,"High"
"701","58:27:00","pby","orange","NS165","1619","Sep12",0,58,27,"no",NA,"",NA,NA,"Low"
"702","58:27:00","pyw","yellow","NS165","1619","Sep12",0,58,27,"no",NA,"",NA,NA,"High"
"703","58:31:00","ogw","yellow","NS165","1619","Sep12",0,58,31,"no",NA,"",NA,NA,"High"
"704","58:37:00","gyb","orange","NS165","1619","Sep12",0,58,37,"no",NA,"",NA,NA,"Low"
"705","58:43:00","gpw","orange","NS165","1619","Sep12",0,58,43,"no",NA,"",NA,NA,"Low"
"706","58:45:00","pyw","orange","NS165","1619","Sep12",0,58,45,"no",NA,"",NA,NA,"Low"
"707","58:54:00","ggb","yellow","NS165","1619","Sep12",0,58,54,"no",NA,"",NA,NA,"High"
"708","59:01:00","gby","yellow","NS165","1619","Sep12",0,59,1,"no",NA,"",NA,NA,"High"
"709","59:09:00","gyp","yellow","NS165","1619","Sep12",0,59,9,"no",NA,"",NA,NA,"High"
"710","59:17:00","ggy","yellow","NS165","1619","Sep12",0,59,17,"no",NA,"",NA,NA,"High"
"711","59:23:00","gyo","yellow","NS165","1619","Sep12",0,59,23,"no",NA,"",NA,NA,"High"
"712","59:27:00","ogo","yellow","NS165","1619","Sep12",0,59,27,"no",NA,"",NA,NA,"High"
"713","59:43:00","gpo","yellow","NS165","1619","Sep12",0,59,43,"no",NA,"",NA,NA,"High"
"714","59:47:00","gop","yellow","NS165","1619","Sep12",0,59,47,"no",NA,"",NA,NA,"High"
"715","59:52:00","pyw","yellow","NS165","1619","Sep12",0,59,52,"no",NA,"",NA,NA,"High"
"716","59:53:00","opg","orange","NS165","1619","Sep12",0,59,53,"no",NA,"",NA,NA,"Low"
"717","59:59:00","gyb","orange","NS165","1619","Sep12",0,59,59,"no",NA,"",NA,NA,"Low"
"718","1:00:06","gpw","orange","NS165","1619","Sep12",1,0,6,"no",NA,"",NA,NA,"Low"
"719","1:00:08","ooo","orange","NS165","1619","Sep12",1,0,8,"no",NA,"",NA,NA,"Low"
"720","1:00:10","wpw","yellow","NS165","1619","Sep12",1,0,10,"no",NA,"",NA,NA,"High"
"721","1:00:22","gyo","yellow","NS165","1619","Sep12",1,0,22,"no",NA,"",NA,NA,"High"
"722","1:00:24","ggb","yellow","NS165","1619","Sep12",1,0,24,"no",NA,"",NA,NA,"High"
"723","1:00:24","gpw","orange","NS165","1619","Sep12",1,0,24,"no",NA,"",NA,NA,"Low"
"724","1:00:28","pbw","yellow","NS165","1619","Sep12",1,0,28,"no",NA,"",NA,NA,"High"
"725","1:00:43","ogw","yellow","NS165","1619","Sep12",1,0,43,"no",NA,"",NA,NA,"High"
"726","1:00:48","pbp","yellow","NS165","1619","Sep12",1,0,48,"no",NA,"",NA,NA,"High"
"727","1:01:01","pwp","orange","NS165","1619","Sep12",1,1,1,"no",NA,"",NA,NA,"Low"
"728","1:01:03","ggy","yellow","NS165","1619","Sep12",1,1,3,"no",NA,"",NA,NA,"High"
"729","1:01:05","pyw","yellow","NS165","1619","Sep12",1,1,5,"no",NA,"",NA,NA,"High"
"730","1:01:10","pop","orange","NS165","1619","Sep12",1,1,10,"no",NA,"",NA,NA,"Low"
"731","1:01:27","yyw","orange","NS165","1619","Sep12",1,1,27,"no",NA,"",NA,NA,"Low"
"732","1:01:29","wbp","orange","NS165","1619","Sep12",1,1,29,"no",NA,"",NA,NA,"Low"
"733","1:01:31","gbw","yellow","NS165","1619","Sep12",1,1,31,"no",NA,"",NA,NA,"High"
"734","1:01:39","pyy","yellow","NS165","1619","Sep12",1,1,39,"no",NA,"",NA,NA,"High"
"735","1:01:39","ogo","yellow","NS165","1619","Sep12",1,1,39,"no",NA,"",NA,NA,"High"
"736","1:01:40","gbg","yellow","NS165","1619","Sep12",1,1,40,"no",NA,"",NA,NA,"High"
"737","1:01:50","gpw","orange","NS165","1619","Sep12",1,1,50,"no",NA,"",NA,NA,"Low"
"738","1:01:51","gpy","yellow","NS165","1619","Sep12",1,1,51,"no",NA,"",NA,NA,"High"
"739","1:01:51","pbp","yellow","NS165","1619","Sep12",1,1,51,"no",NA,"",NA,NA,"High"
"740","1:01:57","ggb","yellow","NS165","1619","Sep12",1,1,57,"no",NA,"",NA,NA,"High"
"741","1:02:01","ooo","orange","NS165","1619","Sep12",1,2,1,"no",NA,"",NA,NA,"Low"
"742","1:02:14","ogw","yellow","NS165","1619","Sep12",1,2,14,"no",NA,"",NA,NA,"High"
"743","1:02:20","wpp","yellow","NS165","1619","Sep12",1,2,20,"no",NA,"",NA,NA,"High"
"744","1:02:20","gwb","orange","NS165","1619","Sep12",1,2,20,"no",NA,"",NA,NA,"Low"
"745","1:02:22","gyo","yellow","NS165","1619","Sep12",1,2,22,"no",NA,"",NA,NA,"High"
"746","1:02:31","pyy","yellow","NS165","1619","Sep12",1,2,31,"no",NA,"",NA,NA,"High"
"747","1:02:38","pyw","yellow","NS165","1619","Sep12",1,2,38,"no",NA,"",NA,NA,"High"
"748","1:02:44","gpw","orange","NS165","1619","Sep12",1,2,44,"no",NA,"",NA,NA,"Low"
"749","1:02:56","gbg","yellow","NS165","1619","Sep12",1,2,56,"no",NA,"",NA,NA,"High"
"750","1:03:09","gpo","orange","NS165","1619","Sep12",1,3,9,"no",NA,"",NA,NA,"Low"
"751","1:03:11","gyy","orange","NS165","1619","Sep12",1,3,11,"no",NA,"",NA,NA,"Low"
"752","1:03:21","oyy","orange","NS165","1619","Sep12",1,3,21,"no",NA,"",NA,NA,"Low"
"753","1:03:26","gyp","orange","NS165","1619","Sep12",1,3,26,"no",NA,"",NA,NA,"Low"
"754","1:03:27","ggb","yellow","NS165","1619","Sep12",1,3,27,"no",NA,"",NA,NA,"High"
"755","1:03:28","gyo","yellow","NS165","1619","Sep12",1,3,28,"no",NA,"",NA,NA,"High"
"756","1:03:29","pyb","orange","NS165","1619","Sep12",1,3,29,"no",NA,"",NA,NA,"Low"
"757","1:03:36","ogw","yellow","NS165","1619","Sep12",1,3,36,"no",NA,"",NA,NA,"High"
"758","1:03:39","pog","orange","NS165","1619","Sep12",1,3,39,"no",NA,"",NA,NA,"Low"
"759","1:03:39","ogy","yellow","NS165","1619","Sep12",1,3,39,"no",NA,"",NA,NA,"High"
"760","1:03:50","pyw","yellow","NS165","1619","Sep12",1,3,50,"no",NA,"",NA,NA,"High"
"761","1:03:52","ooo","orange","NS165","1619","Sep12",1,3,52,"no",NA,"",NA,NA,"Low"
"762","1:03:56","ggy","yellow","NS165","1619","Sep12",1,3,56,"no",NA,"",NA,NA,"High"
"763","1:03:59","gbb","orange","NS165","1619","Sep12",1,3,59,"no",NA,"",NA,NA,"Low"
"764","1:04:01","gpy","yellow","NS165","1619","Sep12",1,4,1,"no",NA,"",NA,NA,"High"
"765","1:04:03","pbp","yellow","NS165","1619","Sep12",1,4,3,"no",NA,"",NA,NA,"High"
"766","1:04:19","gpw","orange","NS165","1619","Sep12",1,4,19,"no",NA,"",NA,NA,"Low"
"767","1:04:27","gpo","yellow","NS165","1619","Sep12",1,4,27,"no",NA,"",NA,NA,"High"
"768","1:04:30","ogo","yellow","NS165","1619","Sep12",1,4,30,"no",NA,"",NA,NA,"High"
"769","1:04:47","pyy","yellow","NS165","1619","Sep12",1,4,47,"no",NA,"",NA,NA,"High"
"770","1:05:01","gyo","yellow","NS165","1619","Sep12",1,5,1,"no",NA,"",NA,NA,"High"
"771","1:05:09","pbp","yellow","NS165","1619","Sep12",1,5,9,"no",NA,"",NA,NA,"High"
"772","1:05:12","ggb","yellow","NS165","1619","Sep12",1,5,12,"no",NA,"",NA,NA,"High"
"773","1:05:16","gyb","yellow","NS165","1619","Sep12",1,5,16,"no",NA,"",NA,NA,"High"
"774","1:05:19","pyw","yellow","NS165","1619","Sep12",1,5,19,"no",NA,"",NA,NA,"High"
"775","1:05:36","gpy","yellow","NS165","1619","Sep12",1,5,36,"no",NA,"",NA,NA,"High"
"776","1:05:46","ggg","orange","NS165","1619","Sep12",1,5,46,"no",NA,"",NA,NA,"Low"
"777","1:05:46","gyo","yellow","NS165","1619","Sep12",1,5,46,"no",NA,"",NA,NA,"High"
"778","1:05:51","pbg","yellow","NS165","1619","Sep12",1,5,51,"no",NA,"",NA,NA,"High"
"779","1:06:05","oog","yellow","NS165","1619","Sep12",1,6,5,"yes",NA,"",NA,NA,"High"
"780","1:06:05","ogp","yellow","NS165","1619","Sep12",1,6,5,"yes",NA,"",NA,NA,"High"
"781","1:06:21","gpo","yellow","NS165","1619","Sep12",1,6,21,"yes",NA,"",NA,NA,"High"
"782","1:06:21","owg","yellow","NS165","1619","Sep12",1,6,21,"yes",NA,"",NA,NA,"High"
"783","1:06:21","ggb","yellow","NS165","1619","Sep12",1,6,21,"yes",NA,"",NA,NA,"High"
"784","1:06:25","pyw","yellow","NS165","1619","Sep12",1,6,25,"yes",NA,"",NA,NA,"High"
"785","1:06:29","ogw","yellow","NS165","1619","Sep12",1,6,29,"yes",NA,"",NA,NA,"High"
"786","1:06:49","gyp","orange","NS165","1619","Sep12",1,6,49,"yes",NA,"",NA,NA,"Low"
"787","1:06:49","gbb","orange","NS165","1619","Sep12",1,6,49,"yes",NA,"",NA,NA,"Low"
"788","1:06:49","ogo","yellow","NS165","1619","Sep12",1,6,49,"yes",NA,"",NA,NA,"High"
"789","1:06:49","pop","yellow","NS165","1619","Sep12",1,6,49,"yes",NA,"",NA,NA,"High"
"790","1:06:57","gyb","orange","NS165","1619","Sep12",1,6,57,"yes",NA,"",NA,NA,"Low"
"791","1:07:11","ggy","yellow","NS165","1619","Sep12",1,7,11,"yes",NA,"",NA,NA,"High"
"792","1:07:17","pgp","yellow","NS165","1619","Sep12",1,7,17,"yes",NA,"",NA,NA,"High"
"793","1:07:17","ogw","orange","NS165","1619","Sep12",1,7,17,"yes",NA,"",NA,NA,"Low"
"794","1:07:17","pog","yellow","NS165","1619","Sep12",1,7,17,"yes",NA,"",NA,NA,"High"
"795","1:07:17","gyo","yellow","NS165","1619","Sep12",1,7,17,"yes",NA,"",NA,NA,"High"
"796","1:07:20","pwy","yellow","NS165","1619","Sep12",1,7,20,"no",NA,"",NA,NA,"High"
"797","1:07:27","gbb","orange","NS165","1619","Sep12",1,7,27,"no",NA,"",NA,NA,"Low"
"798","1:07:29","pyw","yellow","NS165","1619","Sep12",1,7,29,"no",NA,"",NA,NA,"High"
"799","1:07:48","gyb","orange","NS165","1619","Sep12",1,7,48,"no",NA,"",NA,NA,"Low"
"800","1:07:52","gpo","yellow","NS165","1619","Sep12",1,7,52,"no",NA,"",NA,NA,"High"
"801","1:07:54","ggb","yellow","NS165","1619","Sep12",1,7,54,"no",NA,"",NA,NA,"High"
"802","1:08:01","oyg","orange","NS165","1619","Sep12",1,8,1,"no",NA,"",NA,NA,"Low"
"803","1:08:02","ggp","orange","NS165","1619","Sep12",1,8,2,"yes",NA,"",NA,NA,"Low"
"804","1:08:02","ogw","yellow","NS165","1619","Sep12",1,8,2,"yes",NA,"",NA,NA,"High"
"805","1:08:08","pbp","yellow","NS165","1619","Sep12",1,8,8,"yes",NA,"",NA,NA,"High"
"806","1:08:19","gyy","yellow","NS165","1619","Sep12",1,8,19,"yes",NA,"",NA,NA,"High"
"807","1:08:21","pow","orange","NS165","1619","Sep12",1,8,21,"yes",NA,"",NA,NA,"Low"
"808","1:08:25","pyw","yellow","NS165","1619","Sep12",1,8,25,"yes",NA,"",NA,NA,"High"
"809","1:08:25","pyo","yellow","NS165","1619","Sep12",1,8,25,"yes",NA,"",NA,NA,"High"
"810","1:08:27","gyb","yellow","NS165","1619","Sep12",1,8,27,"yes",NA,"",NA,NA,"High"
"811","1:08:35","wyy","orange","NS165","1619","Sep12",1,8,35,"yes",NA,"",NA,NA,"Low"
"812","1:08:35","gbb","orange","NS165","1619","Sep12",1,8,35,"yes",NA,"",NA,NA,"Low"
"813","1:08:53","pbg","yellow","NS165","1619","Sep12",1,8,53,"yes",NA,"",NA,NA,"High"
"814","1:08:53","ogp","yellow","NS165","1619","Sep12",1,8,53,"yes",NA,"",NA,NA,"High"
"815","1:08:53","pby","orange","NS165","1619","Sep12",1,8,53,"yes",NA,"",NA,NA,"Low"
"816","1:09:02","pbp","yellow","NS165","1619","Sep12",1,9,2,"yes",NA,"",NA,NA,"High"
"817","1:09:02","gwo","orange","NS165","1619","Sep12",1,9,2,"yes",NA,"",NA,NA,"Low"
"818","1:09:02","gpo","yellow","NS165","1619","Sep12",1,9,2,"yes",NA,"",NA,NA,"High"
"819","1:09:09","gyo","yellow","NS165","1619","Sep12",1,9,9,"yes",NA,"",NA,NA,"High"
"820","1:09:09","ggb","yellow","NS165","1619","Sep12",1,9,9,"yes",NA,"",NA,NA,"High"
"821","1:09:09","ybo","orange","NS165","1619","Sep12",1,9,9,"yes",NA,"",NA,NA,"Low"
"822","1:09:30","pwy","orange","NS165","1619","Sep12",1,9,30,"yes",NA,"",NA,NA,"Low"
"823","1:09:30","pyw","yellow","NS165","1619","Sep12",1,9,30,"yes",NA,"",NA,NA,"High"
"824","1:09:30","gpy","yellow","NS165","1619","Sep12",1,9,30,"yes",NA,"",NA,NA,"High"
"825","1:09:40","pog","orange","NS165","1619","Sep12",1,9,40,"yes",NA,"",NA,NA,"Low"
"826","1:09:50","pwb","orange","NS165","1619","Sep12",1,9,50,"yes",NA,"",NA,NA,"Low"
"827","1:09:50","ogo","yellow","NS165","1619","Sep12",1,9,50,"yes",NA,"",NA,NA,"High"
"828","1:10:08","ggy","yellow","NS165","1619","Sep12",1,10,8,"yes",NA,"",NA,NA,"High"
"829","1:10:24","ggp","orange","NS165","1619","Sep12",1,10,24,"yes",NA,"",NA,NA,"Low"
"830","1:10:24","bbw","orange","NS165","1619","Sep12",1,10,24,"yes",NA,"",NA,NA,"Low"
"831","1:10:24","gyo","yellow","NS165","1619","Sep12",1,10,24,"yes",NA,"",NA,NA,"High"
"832","1:10:24","oyg","yellow","NS165","1619","Sep12",1,10,24,"yes",NA,"",NA,NA,"High"
"833","1:10:43","yyw","yellow","NS165","1619","Sep12",1,10,43,"yes",NA,"",NA,NA,"High"
"834","1:10:43","owg","yellow","NS165","1619","Sep12",1,10,43,"yes",NA,"",NA,NA,"High"
"835","1:10:43","pyw","yellow","NS165","1619","Sep12",1,10,43,"yes",NA,"",NA,NA,"High"
"836","1:10:50","gyb","orange","NS165","1619","Sep12",1,10,50,"yes",NA,"",NA,NA,"Low"
"837","1:10:50","gwy","yellow","NS165","1619","Sep12",1,10,50,"yes",NA,"",NA,NA,"High"
"838","1:10:50","ogw","yellow","NS165","1619","Sep12",1,10,50,"yes",NA,"",NA,NA,"High"
"839","1:10:50","pop","yellow","NS165","1619","Sep12",1,10,50,"yes",NA,"",NA,NA,"High"
"840","1:11:03","pbp","yellow","NS165","1619","Sep12",1,11,3,"yes",NA,"",NA,NA,"High"
"841","1:11:11","gpw","orange","NS165","1619","Sep12",1,11,11,"yes",NA,"",NA,NA,"Low"
"842","1:11:11","gpy","yellow","NS165","1619","Sep12",1,11,11,"yes",NA,"",NA,NA,"High"
